"play_id","game_id","season","season_type","start_time","posteam","posteam_type","game_date","qtr","game_seconds_remaining","play_type","kick_distance","score_differential","ep","kicker_player_id","kicker_player_name","stadium_id","weather","roof","temp","wind","forecast_parsed","temp_parsed","humidity_parsed","wind_direction_parsed","wind_speed_parsed","surface_type","fg_made","Indoor","Turf","Altitude","Precip","night_game","high_leverage","away_game","playoffs","temp_bucket","cold","hot","humid_game","wind_bucket","moderate_wind","high_wind","windy_day","wind_speed_x_kick_distance","cold_x_wind"
369,"2024_01_CAR_NO",2024,"REG","9/8/24, 13:03:08","NO","home","2024-09-08",1,3309,"field_goal",57,7,0.54199450052336,"00-0038905","B.Grupe","NOR00","Cloudy Temp: 75° F, Humidity: 64%, Wind: C 13 mph","dome",NA,NA,"Cloudy",68,70,"C",0,"sportturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
1341,"2024_01_CAR_NO",2024,"REG","9/8/24, 13:03:08","NO","home","2024-09-08",2,2228,"field_goal",44,17,1.94835777014024,"00-0038905","B.Grupe","NOR00","Cloudy Temp: 75° F, Humidity: 64%, Wind: C 13 mph","dome",NA,NA,"Cloudy",68,70,"C",0,"sportturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
1613,"2024_01_CAR_NO",2024,"REG","9/8/24, 13:03:08","NO","home","2024-09-08",2,1932,"field_goal",52,20,1.498397575386,"00-0038905","B.Grupe","NOR00","Cloudy Temp: 75° F, Humidity: 64%, Wind: C 13 mph","dome",NA,NA,"Cloudy",68,70,"C",0,"sportturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
2165,"2024_01_CAR_NO",2024,"REG","9/8/24, 13:03:08","CAR","away","2024-09-08",2,1803,"field_goal",43,-30,2.38559385360722,"00-0034173","E.Pineiro","NOR00","Cloudy Temp: 75° F, Humidity: 64%, Wind: C 13 mph","dome",NA,NA,"Cloudy",68,70,"C",0,"sportturf",1,1,1,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
3366,"2024_01_CAR_NO",2024,"REG","9/8/24, 13:03:08","NO","home","2024-09-08",4,792,"field_goal",39,27,2.31849510119358,"00-0038905","B.Grupe","NOR00","Cloudy Temp: 75° F, Humidity: 64%, Wind: C 13 mph","dome",NA,NA,"Cloudy",68,70,"C",0,"sportturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
395,"2024_01_HOU_IND",2024,"REG","9/8/24, 13:03:12","HOU","away","2024-09-08",1,3108,"field_goal",51,0,1.65647629215533,"00-0032726","K.Fairbairn","IND00","Mostly sunny Temp: 63° F, Humidity: 41%, Wind: NNE 3 mph","closed",NA,NA,"Mostly sunny",68,70,"NNE",0,"fieldturf",1,1,1,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
693,"2024_01_HOU_IND",2024,"REG","9/8/24, 13:03:12","HOU","away","2024-09-08",1,2802,"field_goal",50,-4,1.65593891704,"00-0032726","K.Fairbairn","IND00","Mostly sunny Temp: 63° F, Humidity: 41%, Wind: NNE 3 mph","closed",NA,NA,"Mostly sunny",68,70,"NNE",0,"fieldturf",1,1,1,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
2141,"2024_01_HOU_IND",2024,"REG","9/8/24, 13:03:12","HOU","away","2024-09-08",3,1560,"field_goal",51,5,1.55290356847093,"00-0032726","K.Fairbairn","IND00","Mostly sunny Temp: 63° F, Humidity: 41%, Wind: NNE 3 mph","closed",NA,NA,"Mostly sunny",68,70,"NNE",0,"fieldturf",1,1,1,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
582,"2024_01_LA_DET",2024,"REG","9/8/24, 20:22:43","LA","away","2024-09-08",1,2994,"field_goal",41,0,2.24429840914057,"00-0039750","J.Karty","DET00","Controlled Climate Temp: 68° F, Humidity: 70%, Wind: mph","dome",NA,NA,"Controlled Climate",68,70,NA,0,"fieldturf",1,1,1,0,0,1,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
983,"2024_01_LA_DET",2024,"REG","9/8/24, 20:22:43","DET","home","2024-09-08",2,2540,"field_goal",25,-3,2.95694204300598,"00-0039172","J.Bates","DET00","Controlled Climate Temp: 68° F, Humidity: 70%, Wind: mph","dome",NA,NA,"Controlled Climate",68,70,NA,0,"fieldturf",1,1,1,0,0,1,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
3068,"2024_01_LA_DET",2024,"REG","9/8/24, 20:22:43","LA","away","2024-09-08",4,755,"field_goal",26,-7,2.94930580702619,"00-0039750","J.Karty","DET00","Controlled Climate Temp: 68° F, Humidity: 70%, Wind: mph","dome",NA,NA,"Controlled Climate",68,70,NA,0,"fieldturf",1,1,1,0,0,1,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
4175,"2024_01_LA_DET",2024,"REG","9/8/24, 20:22:43","DET","home","2024-09-08",4,20,"field_goal",32,-3,2.86288985061747,"00-0039172","J.Bates","DET00","Controlled Climate Temp: 68° F, Humidity: 70%, Wind: mph","dome",NA,NA,"Controlled Climate",68,70,NA,0,"fieldturf",1,1,1,0,0,1,1,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
662,"2024_01_LV_LAC",2024,"REG","9/8/24, 16:05:45","LAC","home","2024-09-08",1,2967,"field_goal",53,0,1.22712201877736,"00-0037224","C.Dicker","LAX01","Sunny Temp: 97° F, Humidity: 27%, Wind: WSW 7 mph","dome",NA,NA,"Sunny",68,70,"WSW",0,"matrixturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
1810,"2024_01_LV_LAC",2024,"REG","9/8/24, 16:05:45","LAC","home","2024-09-08",2,1829,"field_goal",25,-4,2.96287023243958,"00-0037224","C.Dicker","LAX01","Sunny Temp: 97° F, Humidity: 27%, Wind: WSW 7 mph","dome",NA,NA,"Sunny",68,70,"WSW",0,"matrixturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
2208,"2024_01_LV_LAC",2024,"REG","9/8/24, 16:05:45","LAC","home","2024-09-08",3,1451,"field_goal",24,-1,2.96490538730737,"00-0037224","C.Dicker","LAX01","Sunny Temp: 97° F, Humidity: 27%, Wind: WSW 7 mph","dome",NA,NA,"Sunny",68,70,"WSW",0,"matrixturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
2713,"2024_01_LV_LAC",2024,"REG","9/8/24, 16:05:45","LV","away","2024-09-08",3,1026,"field_goal",49,-2,1.69391463094762,"00-0034161","D.Carlson","LAX01","Sunny Temp: 97° F, Humidity: 27%, Wind: WSW 7 mph","dome",NA,NA,"Sunny",68,70,"WSW",0,"matrixturf",0,1,1,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
3099,"2024_01_LV_LAC",2024,"REG","9/8/24, 16:05:45","LV","away","2024-09-08",4,633,"field_goal",32,-9,2.82956094421705,"00-0034161","D.Carlson","LAX01","Sunny Temp: 97° F, Humidity: 27%, Wind: WSW 7 mph","dome",NA,NA,"Sunny",68,70,"WSW",0,"matrixturf",1,1,1,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
360,"2024_01_PIT_ATL",2024,"REG","9/8/24, 13:02:58","ATL","home","2024-09-08",1,3249,"field_goal",24,0,2.92127765434712,"00-0033702","Y.Koo","ATL97","Clear Temp: Humidity: Wind: mph","closed",NA,NA,"Clear",68,70,NA,0,"fieldturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
629,"2024_01_PIT_ATL",2024,"REG","9/8/24, 13:02:58","PIT","away","2024-09-08",1,2982,"field_goal",57,-3,0.87959558527675,"00-0031136","C.Boswell","ATL97","Clear Temp: Humidity: Wind: mph","closed",NA,NA,"Clear",68,70,NA,0,"fieldturf",1,1,1,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
1012,"2024_01_PIT_ATL",2024,"REG","9/8/24, 13:02:58","PIT","away","2024-09-08",2,2578,"field_goal",51,0,1.53556770928768,"00-0031136","C.Boswell","ATL97","Clear Temp: Humidity: Wind: mph","closed",NA,NA,"Clear",68,70,NA,0,"fieldturf",1,1,1,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
2016,"2024_01_PIT_ATL",2024,"REG","9/8/24, 13:02:58","PIT","away","2024-09-08",2,1803,"field_goal",44,-4,2.48075527432623,"00-0031136","C.Boswell","ATL97","Clear Temp: Humidity: Wind: mph","closed",NA,NA,"Clear",68,70,NA,0,"fieldturf",1,1,1,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
2538,"2024_01_PIT_ATL",2024,"REG","9/8/24, 13:02:58","PIT","away","2024-09-08",3,1370,"field_goal",56,-1,0.929059063619136,"00-0031136","C.Boswell","ATL97","Clear Temp: Humidity: Wind: mph","closed",NA,NA,"Clear",68,70,NA,0,"fieldturf",1,1,1,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
2985,"2024_01_PIT_ATL",2024,"REG","9/8/24, 13:02:58","PIT","away","2024-09-08",3,929,"field_goal",40,2,2.40480821959205,"00-0031136","C.Boswell","ATL97","Clear Temp: Humidity: Wind: mph","closed",NA,NA,"Clear",68,70,NA,0,"fieldturf",1,1,1,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
4093,"2024_01_PIT_ATL",2024,"REG","9/8/24, 13:02:58","PIT","away","2024-09-08",4,31,"field_goal",25,5,2.92537734937949,"00-0031136","C.Boswell","ATL97","Clear Temp: Humidity: Wind: mph","closed",NA,NA,"Clear",68,70,NA,0,"fieldturf",1,1,1,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
253,"2024_02_CHI_HOU",2024,"REG","9/15/24, 20:23:11","HOU","home","2024-09-15",1,3325,"field_goal",56,0,0.748237000500131,"00-0032726","K.Fairbairn","HOU00","Clear Temp: 89° F, Humidity: 57%, Wind: SSW 4 mph","closed",NA,NA,"Clear",68,70,"SSW",0,"astroturf",1,1,1,0,0,1,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
536,"2024_02_CHI_HOU",2024,"REG","9/15/24, 20:23:11","CHI","away","2024-09-15",1,2935,"field_goal",53,-3,1.31825330902412,"00-0031203","C.Santos","HOU00","Clear Temp: 89° F, Humidity: 57%, Wind: SSW 4 mph","closed",NA,NA,"Clear",68,70,"SSW",0,"astroturf",1,1,1,0,0,1,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
1160,"2024_02_CHI_HOU",2024,"REG","9/15/24, 20:23:11","HOU","home","2024-09-15",2,2398,"field_goal",47,7,1.83104985258478,"00-0032726","K.Fairbairn","HOU00","Clear Temp: 89° F, Humidity: 57%, Wind: SSW 4 mph","closed",NA,NA,"Clear",68,70,"SSW",0,"astroturf",1,1,1,0,0,1,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
2052,"2024_02_CHI_HOU",2024,"REG","9/15/24, 20:23:11","HOU","home","2024-09-15",2,1806,"field_goal",59,3,1.54021540573064,"00-0032726","K.Fairbairn","HOU00","Clear Temp: 89° F, Humidity: 57%, Wind: SSW 4 mph","closed",NA,NA,"Clear",68,70,"SSW",0,"astroturf",1,1,1,0,0,1,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
3447,"2024_02_CHI_HOU",2024,"REG","9/15/24, 20:23:11","HOU","home","2024-09-15",4,823,"field_goal",53,6,1.31330372160182,"00-0032726","K.Fairbairn","HOU00","Clear Temp: 89° F, Humidity: 57%, Wind: SSW 4 mph","closed",NA,NA,"Clear",68,70,"SSW",0,"astroturf",1,1,1,0,0,1,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
4222,"2024_02_CHI_HOU",2024,"REG","9/15/24, 20:23:11","CHI","away","2024-09-15",4,176,"field_goal",54,-9,1.20309667892869,"00-0031203","C.Santos","HOU00","Clear Temp: 89° F, Humidity: 57%, Wind: SSW 4 mph","closed",NA,NA,"Clear",68,70,"SSW",0,"astroturf",1,1,1,0,0,1,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
1242,"2024_02_LA_ARI",2024,"REG","9/15/24, 16:05:28","LA","away","2024-09-15",2,2381,"field_goal",29,-21,2.84058242763747,"00-0039750","J.Karty","PHO00","N/A Temp: Humidity: Wind: mph","closed",NA,NA,"N/A",68,70,NA,0,"grass",1,1,0,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
1453,"2024_02_LA_ARI",2024,"REG","9/15/24, 16:05:28","ARI","home","2024-09-15",2,2113,"field_goal",48,18,1.81213563523959,"00-0023853","M.Prater","PHO00","N/A Temp: Humidity: Wind: mph","closed",NA,NA,"N/A",68,70,NA,0,"grass",1,1,0,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
2615,"2024_02_LA_ARI",2024,"REG","9/15/24, 16:05:28","ARI","home","2024-09-15",3,1112,"field_goal",57,28,0.631991711052317,"00-0023853","M.Prater","PHO00","N/A Temp: Humidity: Wind: mph","closed",NA,NA,"N/A",68,70,NA,0,"grass",1,1,0,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
656,"2024_02_NO_DAL",2024,"REG","9/15/24, 13:02:44","DAL","home","2024-09-15",1,2959,"field_goal",52,-7,1.26535153143439,"00-0037692","B.Aubrey","DAL00",NA,"closed",NA,NA,NA,68,70,NA,0,"matrixturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
1123,"2024_02_NO_DAL",2024,"REG","9/15/24, 13:02:44","DAL","home","2024-09-15",2,2502,"field_goal",38,-11,2.46776433743432,"00-0037692","B.Aubrey","DAL00",NA,"closed",NA,NA,NA,68,70,NA,0,"matrixturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
2308,"2024_02_NO_DAL",2024,"REG","9/15/24, 13:02:44","DAL","home","2024-09-15",2,1805,"field_goal",48,-22,2.27125330847719,"00-0037692","B.Aubrey","DAL00",NA,"closed",NA,NA,NA,68,70,NA,0,"matrixturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
2619,"2024_02_NO_DAL",2024,"REG","9/15/24, 13:02:44","DAL","home","2024-09-15",3,1448,"field_goal",40,-19,2.33935186300953,"00-0037692","B.Aubrey","DAL00",NA,"closed",NA,NA,NA,68,70,NA,0,"matrixturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
3834,"2024_02_NO_DAL",2024,"REG","9/15/24, 13:02:44","NO","away","2024-09-15",4,315,"field_goal",26,22,2.90476466025415,"00-0038905","B.Grupe","DAL00",NA,"closed",NA,NA,NA,68,70,NA,0,"matrixturf",1,1,1,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
753,"2024_02_SF_MIN",2024,"REG","9/15/24, 13:03:01","MIN","home","2024-09-15",1,2988,"field_goal",22,0,2.97826893935006,"00-0039404","W.Reichard","MIN01","N/A Indoors Temp: 82° F, Humidity: 60%, Wind: S 12 mph","dome",NA,NA,"N/A Indoors",68,70,"S",0,"sportturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
2025,"2024_02_SF_MIN",2024,"REG","9/15/24, 13:03:01","MIN","home","2024-09-15",2,1803,"field_goal",39,3,2.59338021001187,"00-0039404","W.Reichard","MIN01","N/A Indoors Temp: 82° F, Humidity: 60%, Wind: S 12 mph","dome",NA,NA,"N/A Indoors",68,70,"S",0,"sportturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
3816,"2024_02_SF_MIN",2024,"REG","9/15/24, 13:03:01","MIN","home","2024-09-15",4,213,"field_goal",27,6,2.95407754029284,"00-0039404","W.Reichard","MIN01","N/A Indoors Temp: 82° F, Humidity: 60%, Wind: S 12 mph","dome",NA,NA,"N/A Indoors",68,70,"S",0,"sportturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
4114,"2024_02_SF_MIN",2024,"REG","9/15/24, 13:03:01","SF","away","2024-09-15",4,75,"field_goal",31,-9,2.86378106418285,"00-0038562","J.Moody","MIN01","N/A Indoors Temp: 82° F, Humidity: 60%, Wind: S 12 mph","dome",NA,NA,"N/A Indoors",68,70,"S",0,"sportturf",1,1,1,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
238,"2024_02_TB_DET",2024,"REG","9/15/24, 13:03:14","TB","away","2024-09-15",1,3394,"field_goal",30,0,2.88977698511109,"00-0035358","C.McLaughlin","DET00","Controlled Climate Temp: 68° F, Humidity: 70%, Wind: mph","dome",NA,NA,"Controlled Climate",68,70,NA,0,"fieldturf",1,1,1,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
409,"2024_02_TB_DET",2024,"REG","9/15/24, 13:03:14","TB","away","2024-09-15",1,3245,"field_goal",55,3,1.1390105906972,"00-0035358","C.McLaughlin","DET00","Controlled Climate Temp: 68° F, Humidity: 70%, Wind: mph","dome",NA,NA,"Controlled Climate",68,70,NA,0,"fieldturf",1,1,1,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
607,"2024_02_TB_DET",2024,"REG","9/15/24, 13:03:14","DET","home","2024-09-15",1,3136,"field_goal",22,-6,2.98284291731937,"00-0039172","J.Bates","DET00","Controlled Climate Temp: 68° F, Humidity: 70%, Wind: mph","dome",NA,NA,"Controlled Climate",68,70,NA,0,"fieldturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
1133,"2024_02_TB_DET",2024,"REG","9/15/24, 13:03:14","DET","home","2024-09-15",2,2571,"field_goal",35,-3,2.67252922053743,"00-0039172","J.Bates","DET00","Controlled Climate Temp: 68° F, Humidity: 70%, Wind: mph","dome",NA,NA,"Controlled Climate",68,70,NA,0,"fieldturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
2343,"2024_02_TB_DET",2024,"REG","9/15/24, 13:03:14","DET","home","2024-09-15",3,1617,"field_goal",32,-7,2.84502969852387,"00-0039172","J.Bates","DET00","Controlled Climate Temp: 68° F, Humidity: 70%, Wind: mph","dome",NA,NA,"Controlled Climate",68,70,NA,0,"fieldturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
679,"2024_03_BAL_DAL",2024,"REG","9/22/24, 16:25:28","DAL","home","2024-09-22",1,3098,"field_goal",65,-7,-0.372940844193662,"00-0037692","B.Aubrey","DAL00",NA,"closed",NA,NA,NA,68,70,NA,0,"matrixturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
2248,"2024_03_BAL_DAL",2024,"REG","9/22/24, 16:25:28","DAL","home","2024-09-22",2,1806,"field_goal",51,-18,2.06988882730076,"00-0037692","B.Aubrey","DAL00",NA,"closed",NA,NA,NA,68,70,NA,0,"matrixturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
3590,"2024_03_BAL_DAL",2024,"REG","9/22/24, 16:25:28","BAL","away","2024-09-22",4,644,"field_goal",46,22,1.95583465317191,"00-0029597","J.Tucker","DAL00",NA,"closed",NA,NA,NA,68,70,NA,0,"matrixturf",0,1,1,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
2212,"2024_03_CAR_LV",2024,"REG","9/22/24, 16:05:33","LV","home","2024-09-22",2,1804,"field_goal",57,-14,1.77288731180508,"00-0034161","D.Carlson","VEG00","Sunny Temp: 86° F, Humidity: 24%, Wind: ENE 4 mph","dome",NA,NA,"Sunny",68,70,"ENE",0,"grass",0,1,0,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
2555,"2024_03_CAR_LV",2024,"REG","9/22/24, 16:05:33","CAR","away","2024-09-22",3,1503,"field_goal",43,14,2.07331355114103,"00-0034173","E.Pineiro","VEG00","Sunny Temp: 86° F, Humidity: 24%, Wind: ENE 4 mph","dome",NA,NA,"Sunny",68,70,"ENE",0,"grass",1,1,0,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
2895,"2024_03_CAR_LV",2024,"REG","9/22/24, 16:05:33","CAR","away","2024-09-22",3,1190,"field_goal",35,17,2.70273089496512,"00-0034173","E.Pineiro","VEG00","Sunny Temp: 86° F, Humidity: 24%, Wind: ENE 4 mph","dome",NA,NA,"Sunny",68,70,"ENE",0,"grass",1,1,0,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
3945,"2024_03_CAR_LV",2024,"REG","9/22/24, 16:05:33","CAR","away","2024-09-22",4,290,"field_goal",26,18,2.94929552048569,"00-0034173","E.Pineiro","VEG00","Sunny Temp: 86° F, Humidity: 24%, Wind: ENE 4 mph","dome",NA,NA,"Sunny",68,70,"ENE",0,"grass",1,1,0,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
293,"2024_03_CHI_IND",2024,"REG","9/22/24, 13:02:37","CHI","away","2024-09-22",1,3278,"field_goal",56,0,0.932070780625771,"00-0031203","C.Santos","IND00","Cloudy Temp: 76° F, Humidity: 72%, Wind: WNW 4 mph","closed",NA,NA,"Cloudy",68,70,"WNW",0,"fieldturf",0,1,1,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
2513,"2024_03_CHI_IND",2024,"REG","9/22/24, 13:02:37","CHI","away","2024-09-22",3,1676,"field_goal",53,-7,1.44540825069614,"00-0031203","C.Santos","IND00","Cloudy Temp: 76° F, Humidity: 72%, Wind: WNW 4 mph","closed",NA,NA,"Cloudy",68,70,"WNW",0,"fieldturf",1,1,1,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
1925,"2024_03_DET_ARI",2024,"REG","9/22/24, 16:25:27","ARI","home","2024-09-22",2,1802,"field_goal",42,-13,2.51818539955928,"00-0023853","M.Prater","PHO00",NA,"closed",NA,NA,NA,68,70,NA,0,"grass",1,1,0,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
3927,"2024_03_DET_ARI",2024,"REG","9/22/24, 16:25:27","ARI","home","2024-09-22",4,232,"field_goal",45,-10,2.10462785571505,"00-0023853","M.Prater","PHO00",NA,"closed",NA,NA,NA,68,70,NA,0,"grass",1,1,0,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
711,"2024_03_HOU_MIN",2024,"REG","9/22/24, 13:02:29","HOU","away","2024-09-22",1,2976,"field_goal",54,-7,1.27761543454519,"00-0032726","K.Fairbairn","MIN01","N/A Indoors Temp: 63° F, Humidity: 47%, Wind: N 12 mph","dome",NA,NA,"N/A Indoors",68,70,"N",0,"sportturf",0,1,1,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
3367,"2024_03_HOU_MIN",2024,"REG","9/22/24, 13:02:29","MIN","home","2024-09-22",4,897,"field_goal",35,14,2.6763191051891,"00-0039404","W.Reichard","MIN01","N/A Indoors Temp: 63° F, Humidity: 47%, Wind: N 12 mph","dome",NA,NA,"N/A Indoors",68,70,"N",0,"sportturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
3961,"2024_03_HOU_MIN",2024,"REG","9/22/24, 13:02:29","MIN","home","2024-09-22",4,288,"field_goal",58,24,0.561463891073041,"00-0039404","W.Reichard","MIN01","N/A Indoors Temp: 63° F, Humidity: 47%, Wind: N 12 mph","dome",NA,NA,"N/A Indoors",68,70,"N",0,"sportturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
1739,"2024_03_KC_ATL",2024,"REG","9/22/24, 20:22:37","KC","away","2024-09-22",2,1968,"field_goal",53,-7,1.34267373859897,"00-0033303","H.Butker","ATL97","Clear Temp: 89° F, Humidity: 34%, Wind: W 3 mph","closed",NA,NA,"Clear",68,70,"W",0,"fieldturf",1,1,1,0,0,1,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
2202,"2024_03_KC_ATL",2024,"REG","9/22/24, 20:22:37","KC","away","2024-09-22",2,1811,"field_goal",44,-4,2.4266306652744,"00-0033303","H.Butker","ATL97","Clear Temp: 89° F, Humidity: 34%, Wind: W 3 mph","closed",NA,NA,"Clear",68,70,"W",0,"fieldturf",1,1,1,0,0,1,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
2552,"2024_03_KC_ATL",2024,"REG","9/22/24, 20:22:37","KC","away","2024-09-22",3,1482,"field_goal",21,-1,2.95663042881379,"00-0033303","H.Butker","ATL97","Clear Temp: 89° F, Humidity: 34%, Wind: W 3 mph","closed",NA,NA,"Clear",68,70,"W",0,"fieldturf",1,1,1,0,0,1,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
3272,"2024_03_KC_ATL",2024,"REG","9/22/24, 20:22:37","ATL","home","2024-09-22",4,776,"field_goal",54,-8,1.09146138616182,"00-0033702","Y.Koo","ATL97","Clear Temp: 89° F, Humidity: 34%, Wind: W 3 mph","closed",NA,NA,"Clear",68,70,"W",0,"fieldturf",1,1,1,0,0,1,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
467,"2024_03_PHI_NO",2024,"REG","9/22/24, 13:02:54","NO","home","2024-09-22",1,3113,"field_goal",34,0,2.73260288410063,"00-0038905","B.Grupe","NOR00","Partly Cloudy Temp: 87° F, Humidity: 70%, Wind: E 8 mph","dome",NA,NA,"Partly Cloudy",68,70,"E",0,"sportturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
3145,"2024_03_PHI_NO",2024,"REG","9/22/24, 13:02:54","NO","home","2024-09-22",4,592,"field_goal",38,-4,2.47085854227691,"00-0038905","B.Grupe","NOR00","Partly Cloudy Temp: 87° F, Humidity: 70%, Wind: E 8 mph","dome",NA,NA,"Partly Cloudy",68,70,"E",0,"sportturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
3358,"2024_03_PHI_NO",2024,"REG","9/22/24, 13:02:54","PHI","away","2024-09-22",4,407,"field_goal",60,1,-0.111054843545566,"00-0033787","J.Elliott","NOR00","Partly Cloudy Temp: 87° F, Humidity: 70%, Wind: E 8 mph","dome",NA,NA,"Partly Cloudy",68,70,"E",0,"sportturf",0,1,1,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
3301,"2024_03_SF_LA",2024,"REG","9/22/24, 16:25:20","SF","away","2024-09-22",4,720,"field_goal",26,7,2.94894146460079,"00-0038562","J.Moody","LAX01","Sunny Temp: 75° F, Humidity: 72%, Wind: SW 4 mph","dome",NA,NA,"Sunny",68,70,"SW",0,"matrixturf",1,1,1,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
3731,"2024_03_SF_LA",2024,"REG","9/22/24, 16:25:20","LA","home","2024-09-22",4,378,"field_goal",33,-10,2.79885556236198,"00-0039750","J.Karty","LAX01","Sunny Temp: 75° F, Humidity: 72%, Wind: SW 4 mph","dome",NA,NA,"Sunny",68,70,"SW",0,"matrixturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
